text,sentiment
589,"Oh God,what an idiotic movie!Incredibly cheap with fake special effects(the creature is played by one guy in lame costume)and stupid plot.All dialogues are unbelievably bad and these actors(HA!HA!HA!)...they're simply ludicrous.For example I have never seen so annoying characters like in this junk(these dumb kids or pregnant woman with his husband and many more).All in all,this is a great entertainment if you're drunk.Avoid it like the plague.Am I drunk?I don't think so...",0
590,"I was entranced by this touching and hilarious film, not to mention surprised. I was also surprised to find that the voice of Paulie was performed by Jay Mohr. The performance was so finely nuanced, neither wavering into schmaltz nor becoming too hard under the New Jersey swagger, that I thought that this must be some unsung old pro, not the baby-faced Mr. Mohr. A very impressive performance, indeed, and it's gratifying to see his talents being taken seriously in a string of quirky, indie films.",1
591,"This is without a doubt the funniest of the Curly stooges shorts. I've seen it dozens of times and it always makes me laugh. Hilarious pantomime sequences. A perfect example of ""musical comedy"". Even people who don't like the knuckleheads remember this one fondly.",1
592,Everything about this film was terrible. To start with this film had a pretty good cast and I find it impossible to make such a great cast into the biggest disaster to the gangster film genre ever. The sound track was like one of a very bad slap stick comedy. It had this music through the whole film and it started to get quite irritating.<br /><br />PLEASE PLEASE PLEASE PLEASE PLEASE DO NOT INFLICT YOURSELF WITH THIS DISASTER YOU WILL ONLY BE HURT,0
593,This was stupid funny movie.. Cheech and Chong are the dopiest wasted guys ever... i rate this film a 7.. but if you like this one then go see Jay and Silentbob! There funnier and crazier. Now Cheech is a sellout working on kids movies..... wheres chong?,1
594,"Slaughter High the tale of revenge by a nerdy guy who fell victim to one of the coolest and coldest jokes in cinema history. Unfortunately after the promising opening the flick went straight to hell. A very tedious and redundant mess with mediocre slashings and a final half hour that sucked on a whole new level of suckiness. The guy who played the nerd actually killed himself shortly after the flick was released. If you wanna rent the flick stop it after the prank and remember, choose life.",0
595,"This movie is by far the cutest I have seen in a long time! Wonderful animation and adorable characters (even the bad guys were cute!) made this one a total winner in my book, and also in the books of those I saw it with. I still want to see it again, but haven't had time. Better than Toy Story, which was good too, but not THIS good .",1
596,"This movie is one of my favorites because it makes me think of all the choices I have made and how my life would change if my choices had been different. It plays right into the "" Multiple Universe "" theory.<br /><br />The only thing that doesn't ring true is how Larry Burrows ( James Belushi)has such a hard time understanding what is going on, that everything has changed.<br /><br />",1
597,Probably the worst Dolph film ever. There's nothing you'd want or expect here. Don't waste your time. Dolph plays a miserable cop with no interests in life. His brother gets killed and Dolph tries to figure things out. The character is just plain stupid and stumbles around aimlessly. Pointless.,0
598,"<br /><br />This movie is by far one of my favorites. I saw it while in college in the early 90's, and while I couldn't identify with the thirtysomethings in the film, I felt that the story, characters, and movie in general were top notch. To the people who spoke negatively of Indian Summer, feel free to stick to your overblown Armageddon-type movies and leave the movies with a great, wholesome story to those who can appreciate them.",1
599,"Rating ""10/10"" Master piece<br /><br />Some years ago, i heard Spielberg comment that he would redo the movie here and there if he had a chance. Well, Mr Spielberg, i guess nothing is perfect, but this movie - together with schindler's List - is your best. Even Oprah acts well in this one !<br /><br />What got me most is the realism of the story and drama. Stuff like this happened and is still happening in the world.",1
